date,parameter,units,value_min,value_mean,value_max,value_std
01/01/18,OZONE,PPB,23.0,28.770833333333332,34.0,2.8040540826178098
01/01/18,PM10,UG/M3,-1.0,7.958333333333333,16.0,3.9834349025920335
01/01/18,PM2.5,UG/M3,-3.5,6.870329670329668,14.7,3.6837404274902252
01/01/19,OZONE,PPB,0.0,18.458333333333332,49.0,9.410986487434073
01/01/19,PM10,UG/M3,2.0,9.041666666666666,28.0,5.645153108923478
01/01/19,PM2.5,UG/M3,0.2,6.796666666666668,19.4,3.657338273840652
01/02/18,OZONE,PPB,6.0,18.41304347826087,28.0,4.49212295662413
01/02/18,PM10,UG/M3,6.0,13.5,22.0,4.916697371557279
01/02/18,PM2.5,UG/M3,-0.8,9.602083333333335,19.8,3.580180438480272
01/02/19,OZONE,PPB,4.0,16.24468085106383,25.0,5.772918179365692
01/02/19,PM10,UG/M3,9.0,11.583333333333334,20.0,3.1611316997538093
01/02/19,PM2.5,UG/M3,-4.2,8.171428571428569,13.9,3.2021746545371017
01/03/18,OZONE,PPB,0.0,8.24468085106383,20.0,4.816383710584775
01/03/18,PM10,UG/M3,11.0,26.5,67.0,19.11058046513202
01/03/18,PM2.5,UG/M3,0.2,13.322105263157894,30.4,4.615070297546388
01/03/19,OZONE,PPB,0.0,15.184782608695652,37.0,8.238117447153858
01/03/19,PM10,UG/M3,8.0,13.166666666666666,20.0,3.8748539009391294
01/03/19,PM2.5,UG/M3,-1.6,7.479831932773106,17.3,3.3505774820229806
01/04/18,OZONE,PPB,0.0,16.041666666666668,30.0,10.617678075704607
01/04/18,PM10,UG/M3,2.0,18.541666666666668,46.0,11.154952757160952
01/04/18,PM2.5,UG/M3,-4.4,8.6609375,17.5,3.565980205118704
01/04/19,OZONE,PPB,0.0,5.67741935483871,15.0,4.245614848499005
01/04/19,PM10,UG/M3,10.0,19.25,31.0,7.985040360900964
01/04/19,PM2.5,UG/M3,2.8,12.269827586206898,45.0,5.26567589001741
01/05/18,OZONE,PPB,18.0,25.635416666666668,36.0,4.604619629222871
01/05/18,PM10,UG/M3,4.0,7.833333333333333,12.0,2.407717061715384
01/05/18,PM2.5,UG/M3,-1.6,8.714583333333335,16.1,3.364037687615854
01/05/19,OZONE,PPB,0.0,11.520833333333334,30.0,8.755123813085463
01/05/19,PM10,UG/M3,4.0,13.625,28.0,8.376013890607643
01/05/19,PM2.5,UG/M3,-0.3,9.016666666666667,20.2,4.090537005968638
01/06/18,OZONE,PPB,19.0,26.57608695652174,34.0,3.7010057903882485
01/06/18,PM10,UG/M3,3.0,7.916666666666667,12.0,2.0412414523193148
01/06/18,PM2.5,UG/M3,-4.9,7.165425531914894,18.4,4.008497168587572
01/06/19,OZONE,PPB,3.0,19.96875,41.0,9.12077227224237
01/06/19,PM10,UG/M3,4.0,14.583333333333334,24.0,7.756717518813397
01/06/19,PM2.5,UG/M3,-1.1,10.445833333333335,21.1,4.281558968282412
01/07/18,OZONE,PPB,5.0,23.260416666666668,30.0,6.003936939369853
01/07/18,PM10,UG/M3,1.0,11.25,26.0,7.908443479020985
01/07/18,PM2.5,UG/M3,-4.9,8.514062500000003,21.7,3.7965208868437488
01/07/19,OZONE,PPB,6.0,25.054347826086957,33.0,5.736645515263901
01/07/19,PM10,UG/M3,3.0,6.75,12.0,2.8930200858948947
01/07/19,PM2.5,UG/M3,-2.0,5.475630252100841,13.0,2.967135421225431
01/08/18,OZONE,PPB,0.0,6.967391304347826,22.0,4.827692750760734
01/08/18,PM10,UG/M3,15.0,25.625,37.0,7.02054438617554
01/08/18,PM2.5,UG/M3,0.1,11.772395833333341,75.6,6.079191053375279
01/08/19,OZONE,PPB,0.0,11.760416666666666,27.0,9.058575223936671
01/08/19,PM10,UG/M3,8.0,30.208333333333332,84.0,25.320517830178865
01/08/19,PM2.5,UG/M3,-0.4,8.4793893129771,31.3,5.960701011397027
01/09/18,OZONE,PPB,0.0,10.260416666666666,33.0,11.428721705622262
01/09/18,PM10,UG/M3,11.0,23.166666666666668,32.0,6.176157991521255
01/09/18,PM2.5,UG/M3,-3.7,15.877604166666659,45.1,5.8897967048697515
01/09/19,OZONE,PPB,0.0,14.13978494623656,39.0,10.304696478716226
01/09/19,PM10,UG/M3,5.0,13.208333333333334,45.0,9.0792604883048
01/09/19,PM2.5,UG/M3,-0.4,7.457792207792212,29.7,4.748426398685119
01/10/18,OZONE,PPB,0.0,9.666666666666666,25.0,7.10917371268933
01/10/18,PM10,UG/M3,6.0,14.458333333333334,25.0,5.30773976842077
01/10/18,PM2.5,UG/M3,-4.6,10.60104166666666,21.3,4.00181882186982
01/10/19,OZONE,PPB,8.0,21.197916666666668,30.0,6.30057606667278
01/10/19,PM10,UG/M3,4.0,6.625,9.0,1.5551457362156014
01/10/19,PM2.5,UG/M3,-1.7,6.100602409638555,27.3,4.335442335098445
01/11/18,OZONE,PPB,0.0,1.6458333333333333,15.0,2.4665303423685185
01/11/18,PM10,UG/M3,11.0,32.5,90.0,20.15830208269394
01/11/18,PM2.5,UG/M3,-4.9,15.397969543147207,43.6,7.735433706762713
01/11/19,OZONE,PPB,20.0,28.804347826086957,37.0,4.3151639863782565
01/11/19,PM10,UG/M3,7.0,8.583333333333334,10.0,1.2481870911416904
01/11/19,PM2.5,UG/M3,-0.4,7.634131736526945,19.3,3.1251365744631014
01/12/18,OZONE,PPB,0.0,9.804347826086957,30.0,9.550604526559693
01/12/18,PM10,UG/M3,9.0,19.541666666666668,37.0,8.717693984408786
01/12/18,PM2.5,UG/M3,-2.7,7.624607329842928,39.7,4.899706943733707
01/12/19,OZONE,PPB,13.0,24.03125,31.0,4.0612498076331125
01/12/19,PM10,UG/M3,5.0,7.75,12.0,1.7997584378973217
01/12/19,PM2.5,UG/M3,0.0,7.3148809523809515,14.2,2.47264410055678
01/13/18,OZONE,PPB,0.0,20.166666666666668,31.0,9.531848737305749
01/13/18,PM10,UG/M3,-1.0,5.608695652173913,21.0,5.483356059557807
01/13/18,PM2.5,UG/M3,-4.8,5.8168604651162825,24.8,5.041210928887915
01/13/19,OZONE,PPB,15.0,25.25,36.0,4.924696090008738
01/13/19,PM10,UG/M3,8.0,12.416666666666666,17.0,2.5861952356891873
01/13/19,PM2.5,UG/M3,-1.8,7.168452380952378,18.1,2.8261638984588955
01/14/18,OZONE,PPB,20.0,27.291666666666668,34.0,3.0224307633588956
01/14/18,PM10,UG/M3,3.0,6.166666666666667,10.0,1.9927404479142845
01/14/18,PM2.5,UG/M3,0.2,6.814880952380951,15.7,2.8869029025889197
01/14/19,OZONE,PPB,10.0,22.440860215053764,36.0,5.722690089519314
01/14/19,PM10,UG/M3,11.0,13.666666666666666,19.0,2.1602468994692865
01/14/19,PM2.5,UG/M3,2.1,8.294642857142861,13.5,2.2847911349547556
01/15/18,OZONE,PPB,8.0,21.895833333333332,32.0,5.252526543266517
01/15/18,PM10,UG/M3,7.0,10.375,15.0,2.0812308231261705
01/15/18,PM2.5,UG/M3,0.0,7.7452380952381,18.6,2.973491858940725
01/15/19,OZONE,PPB,0.0,11.09375,27.0,7.421275425920293
01/15/19,PM10,UG/M3,13.0,19.291666666666668,27.0,3.7239432894699673
01/15/19,PM2.5,UG/M3,5.1,11.724999999999998,29.7,2.95231057386429
01/16/18,OZONE,PPB,0.0,6.840425531914893,21.0,5.440396869397066
01/16/18,PM10,UG/M3,11.0,20.958333333333332,43.0,9.611945315784064
01/16/18,PM2.5,UG/M3,-3.6,11.757309941520461,31.4,4.249261778496908
01/16/19,OZONE,PPB,0.0,6.053763440860215,21.0,7.178418124456004
01/16/19,PM10,UG/M3,10.0,29.541666666666668,49.0,10.778316262258931
01/16/19,PM2.5,UG/M3,0.3,15.21049382716049,39.6,5.40606523911124
01/17/18,OZONE,PPB,0.0,4.362637362637362,14.0,4.334657447740846
01/17/18,PM10,UG/M3,8.0,15.666666666666666,20.0,2.8539319431675105
01/17/18,PM2.5,UG/M3,3.2,13.25497382198953,29.0,3.4683476840140806
01/17/19,OZONE,PPB,7.0,21.52173913043478,33.0,7.335714623000295
01/17/19,PM10,UG/M3,8.0,12.625,20.0,3.669053900086387
01/17/19,PM2.5,UG/M3,-3.6,6.410975609756098,19.7,3.103530785544873
01/18/18,OZONE,PPB,2.0,18.053763440860216,30.0,6.42746415510586
01/18/18,PM10,UG/M3,12.0,27.916666666666668,45.0,9.815323719070346
01/18/18,PM2.5,UG/M3,5.4,12.293229166666661,43.2,4.224982541502804
01/18/19,OZONE,PPB,0.0,9.208333333333334,26.0,6.331070694625899
01/18/19,PM10,UG/M3,10.0,20.458333333333332,39.0,8.371687101626305
01/18/19,PM2.5,UG/M3,-1.1,10.342857142857143,22.8,5.093127592558465
01/19/18,OZONE,PPB,0.0,11.260416666666666,22.0,7.311483097684032
01/19/18,PM10,UG/M3,19.0,31.291666666666668,44.0,8.888092506595392
01/19/18,PM2.5,UG/M3,6.1,14.997395833333341,23.3,2.7792694602265535
01/19/19,OZONE,PPB,0.0,13.145833333333334,28.0,7.7960572581228424
01/19/19,PM10,UG/M3,15.0,21.875,30.0,4.26627319290757
01/19/19,PM2.5,UG/M3,4.2,10.208333333333329,22.1,3.513471365747008
01/20/18,OZONE,PPB,0.0,15.15625,37.0,12.222781253828746
01/20/18,PM10,UG/M3,12.0,20.875,34.0,5.674600158295011
01/20/18,PM2.5,UG/M3,3.3,11.155729166666669,19.8,3.4107112598390703
01/20/19,OZONE,PPB,3.0,21.916666666666668,31.0,5.884263879493235
01/20/19,PM10,UG/M3,6.0,11.583333333333334,23.0,4.717374607597515
01/20/19,PM2.5,UG/M3,-3.2,5.7786585365853655,19.5,4.245846259507584
01/21/18,OZONE,PPB,0.0,17.010416666666668,39.0,12.059933482985508
01/21/18,PM10,UG/M3,17.0,23.166666666666668,42.0,5.753385896614473
01/21/18,PM2.5,UG/M3,4.5,14.678645833333333,21.2,2.5892068040056713
01/21/19,OZONE,PPB,27.0,31.09375,35.0,1.6863421954040037
01/21/19,PM10,UG/M3,8.0,12.041666666666666,17.0,2.544886888520258
01/21/19,PM2.5,UG/M3,-1.4,7.527380952380949,18.7,3.2608309139260587
01/22/18,OZONE,PPB,0.0,7.840425531914893,29.0,9.091297021734887
01/22/18,PM10,UG/M3,28.0,39.125,47.0,4.561774063749281
01/22/18,PM2.5,UG/M3,11.7,20.86510416666668,39.9,6.621690598066859
01/22/19,OZONE,PPB,1.0,25.67142857142857,33.0,7.383336955352458
01/22/19,PM10,UG/M3,6.0,10.722222222222221,18.0,4.041047557190724
01/22/19,PM2.5,UG/M3,1.2,8.203174603174602,31.2,3.248702793619299
01/23/18,OZONE,PPB,0.0,16.86813186813187,34.0,9.135047030480152
01/23/18,PM10,UG/M3,3.0,15.5,31.0,7.757184608057117
01/23/18,PM2.5,UG/M3,-2.2,9.398437499999998,24.1,5.207852272722666
01/23/19,OZONE,PPB,0.0,11.052083333333334,26.0,7.842354361403504
01/23/19,PM10,UG/M3,10.0,18.958333333333332,31.0,6.209944105795272
01/23/19,PM2.5,UG/M3,1.7,7.156547619047623,15.4,3.1349419553776614
01/24/18,OZONE,PPB,2.0,18.989247311827956,31.0,7.526033980177124
01/24/18,PM10,UG/M3,3.0,7.041666666666667,13.0,2.5448868885202574
01/24/18,PM2.5,UG/M3,-2.0,5.700000000000001,14.9,2.971647326095047
01/24/19,OZONE,PPB,0.0,18.26086956521739,35.0,10.27198212702712
01/24/19,PM10,UG/M3,4.0,15.125,27.0,7.6857434366437865
01/24/19,PM2.5,UG/M3,-3.1,5.857485029940119,20.0,4.047331519903387
01/25/18,OZONE,PPB,18.0,27.520833333333332,36.0,4.080709862567561
01/25/18,PM10,UG/M3,1.0,5.833333333333333,14.0,3.4092797488321636
01/25/18,PM2.5,UG/M3,-0.8,5.554736842105262,15.2,2.827726232269882
01/25/19,OZONE,PPB,7.0,24.979166666666668,35.0,6.205225585053579
01/25/19,PM10,UG/M3,6.0,11.375,17.0,3.385551140027149
01/25/19,PM2.5,UG/M3,-2.7,8.473214285714286,14.9,2.850159638648811
01/26/18,OZONE,PPB,1.0,16.822916666666668,31.0,7.947187243781241
01/26/18,PM10,UG/M3,3.0,12.166666666666666,31.0,8.721122118998952
01/26/18,PM2.5,UG/M3,-2.7,6.70208333333333,13.9,3.12903910000407
01/26/19,OZONE,PPB,9.0,25.382978723404257,33.0,4.9905424166562975
01/26/19,PM10,UG/M3,11.0,14.166666666666666,18.0,2.4077170617153842
01/26/19,PM2.5,UG/M3,1.9,8.118238993710696,12.4,2.0179841848658286
01/27/18,OZONE,PPB,1.0,15.90625,30.0,7.752864496090257
01/27/18,PM10,UG/M3,9.0,16.5,26.0,5.3649425621950675
01/27/18,PM2.5,UG/M3,2.7,8.005208333333337,16.5,2.413915582211892
01/27/19,OZONE,PPB,0.0,15.65625,42.0,13.812144255957088
01/27/19,PM10,UG/M3,15.0,17.541666666666668,22.0,1.9776834640705192
01/27/19,PM2.5,UG/M3,2.4,8.801388888888884,15.0,2.2463641520581437
01/28/18,OZONE,PPB,3.0,17.114583333333332,31.0,6.817731976122675
01/28/18,PM10,UG/M3,3.0,9.083333333333334,14.0,3.063340981839027
01/28/18,PM2.5,UG/M3,-1.7,8.039583333333331,13.6,2.797342761809966
01/28/19,OZONE,PPB,2.0,25.1625,36.0,6.163271673512291
01/28/19,PM10,UG/M3,10.0,14.833333333333334,20.0,3.002414487312368
01/28/19,PM2.5,UG/M3,-4.7,9.455319148936173,16.2,3.0722124538680804
01/29/18,OZONE,PPB,1.0,16.010752688172044,31.0,8.333398784221696
01/29/18,PM10,UG/M3,5.0,11.416666666666666,20.0,4.148511169990535
01/29/18,PM2.5,UG/M3,-0.3,8.628042328042326,20.3,3.720501979158487
01/29/19,OZONE,PPB,0.0,10.027027027027026,33.0,8.161004794725555
01/29/19,PM10,UG/M3,15.0,21.75,34.0,5.431390245600108
01/29/19,PM2.5,UG/M3,-4.6,10.614379084967315,18.7,3.3504206000820873
01/30/18,OZONE,PPB,5.0,18.528089887640448,26.0,4.634578257856055
01/30/18,PM10,UG/M3,-2.0,7.333333333333333,16.0,4.668736600974118
01/30/18,PM2.5,UG/M3,-3.2,6.868947368421051,16.5,3.1567570841324732
01/30/19,OZONE,PPB,4.0,21.78481012658228,35.0,7.702265544290715
01/30/19,PM10,UG/M3,10.0,25.041666666666668,62.0,14.426663619437647
01/30/19,PM2.5,UG/M3,3.2,9.250000000000004,18.7,3.234562599422192
01/31/18,OZONE,PPB,8.0,22.52127659574468,30.0,5.165494955735214
01/31/18,PM10,UG/M3,1.0,9.75,25.0,6.745368781616021
01/31/18,PM2.5,UG/M3,-2.8,5.526041666666667,18.5,2.863646296845692
01/31/19,OZONE,PPB,15.0,24.493333333333332,35.0,4.762957669953175
01/31/19,PM10,UG/M3,17.0,34.875,58.0,9.918417212438687
01/31/19,PM2.5,UG/M3,-0.2,8.676363636363636,20.1,3.056657885328012
02/01/18,OZONE,PPB,0.0,10.114583333333334,24.0,7.386858589722792
02/01/18,PM10,UG/M3,6.0,22.0,48.0,13.075034292082389
02/01/18,PM2.5,UG/M3,-3.7,8.376041666666671,20.8,3.863217463595556
02/01/19,OZONE,PPB,3.0,18.0,27.0,4.4896885605559
02/01/19,PM10,UG/M3,18.0,31.208333333333332,45.0,9.050482411676073
02/01/19,PM2.5,UG/M3,3.2,9.387500000000005,22.6,2.351358060895644
02/02/18,OZONE,PPB,0.0,17.385416666666668,31.0,11.934355354157098
02/02/18,PM10,UG/M3,-1.0,14.625,32.0,9.959974244772008
02/02/18,PM2.5,UG/M3,-4.3,8.65052083333333,22.0,4.943820484590525
02/02/19,OZONE,PPB,2.0,12.621052631578948,29.0,7.029086904425524
02/02/19,PM10,UG/M3,20.0,30.958333333333332,43.0,6.36894071232426
02/02/19,PM2.5,UG/M3,5.4,11.791666666666671,22.8,3.5191080910490697
02/03/18,OZONE,PPB,12.0,23.489583333333332,30.0,4.528261643144302
02/03/18,PM10,UG/M3,2.0,10.208333333333334,21.0,6.143070798922938
02/03/18,PM2.5,UG/M3,-3.5,6.939062500000001,14.7,3.076593811828967
02/03/19,OZONE,PPB,0.0,9.416666666666666,34.0,8.776363791657042
02/03/19,PM10,UG/M3,31.0,42.75,51.0,4.664854720697891
02/03/19,PM2.5,UG/M3,5.9,20.732727272727264,36.6,6.023299918389722
02/04/18,OZONE,PPB,0.0,16.197916666666668,34.0,7.291840850049878
02/04/18,PM10,UG/M3,-1.0,11.708333333333334,20.0,4.768366475070861
02/04/18,PM2.5,UG/M3,-0.7,6.890052356020946,15.8,2.740563810102663
02/04/19,OZONE,PPB,0.0,3.4393939393939394,17.0,4.527280684502607
02/04/19,PM10,UG/M3,28.0,46.35294117647059,78.0,17.999795750475162
02/04/19,PM2.5,UG/M3,10.7,19.0563025210084,43.6,6.087617867239695
02/05/18,OZONE,PPB,0.0,17.93548387096774,38.0,12.885622634829756
02/05/18,PM10,UG/M3,-2.0,7.541666666666667,13.0,3.120467727854225
02/05/18,PM2.5,UG/M3,-3.1,7.215104166666664,17.5,3.452388351475922
02/06/18,OZONE,PPB,0.0,11.074468085106384,28.0,8.34116538839777
02/06/18,PM10,UG/M3,5.0,13.666666666666666,24.0,6.818559497664326
02/06/18,PM2.5,UG/M3,-1.5,7.9900523560209455,14.8,3.1777773591950758
02/07/18,OZONE,PPB,0.0,10.052083333333334,27.0,7.73014576245312
02/07/18,PM10,UG/M3,5.0,12.625,20.0,4.670094496762957
02/07/18,PM2.5,UG/M3,1.7,9.59166666666667,19.6,3.5356869239841933
02/08/18,OZONE,PPB,3.0,26.46808510638298,37.0,9.0526561511265
02/08/18,PM10,UG/M3,-1.0,7.708333333333333,13.0,3.276784832817027
02/08/18,PM2.5,UG/M3,-1.6,8.13645833333333,30.1,3.5625927317161565
02/09/18,OZONE,PPB,7.0,20.882978723404257,34.0,6.430532650689636
02/09/18,PM10,UG/M3,9.0,20.25,39.0,8.152086956057964
02/09/18,PM2.5,UG/M3,0.2,12.457591623036652,49.5,4.5795233561138895
02/10/18,OZONE,PPB,0.0,8.854166666666666,35.0,9.483480558780723
02/10/18,PM10,UG/M3,14.0,24.25,38.0,7.004656836084431
02/10/18,PM2.5,UG/M3,3.5,13.365104166666667,31.4,4.667037244152563
02/11/18,OZONE,PPB,0.0,1.4375,14.0,3.032499403393008
02/11/18,PM10,UG/M3,-2.0,10.625,27.0,7.499637672407335
02/11/18,PM2.5,UG/M3,-3.1,9.66,29.2,5.357542277878845
02/12/18,OZONE,PPB,0.0,16.543478260869566,35.0,12.360352286560197
02/12/18,PM10,UG/M3,3.0,10.590909090909092,18.0,3.8749389046992104
02/12/18,PM2.5,UG/M3,-1.0,7.639520958083835,19.7,3.578802352067031
02/13/18,OZONE,PPB,18.0,29.829787234042552,38.0,4.381383632471484
02/13/18,PM10,UG/M3,1.0,10.458333333333334,21.0,4.863163817808379
02/13/18,PM2.5,UG/M3,0.0,6.823563218390804,11.4,2.2733354970411868
02/14/18,OZONE,PPB,1.0,13.0625,31.0,6.839225102305084
02/14/18,PM10,UG/M3,10.0,21.083333333333332,33.0,7.174330246981499
02/14/18,PM2.5,UG/M3,1.8,8.115104166666665,17.1,3.03134255494617
02/15/18,OZONE,PPB,0.0,1.4479166666666667,10.0,1.7821913871273416
02/15/18,PM10,UG/M3,19.0,30.208333333333332,41.0,6.540703104517836
02/15/18,PM2.5,UG/M3,7.0,14.052083333333336,28.0,4.136378747751667
02/16/18,OZONE,PPB,0.0,9.659574468085106,33.0,11.746015743156525
02/16/18,PM10,UG/M3,3.0,15.375,52.0,13.130821690239706
02/16/18,PM2.5,UG/M3,-0.3,8.200000000000005,29.4,4.049846484066108
02/17/18,OZONE,PPB,17.0,30.604166666666668,41.0,4.919304971589867
02/17/18,PM10,UG/M3,2.0,7.833333333333333,17.0,3.583375463183411
02/17/18,PM2.5,UG/M3,-3.5,5.783769633507854,12.5,2.6650957184981623
02/18/18,OZONE,PPB,2.0,22.239583333333332,42.0,12.35845739962094
02/18/18,PM10,UG/M3,4.0,8.375,14.0,2.916407856012032
02/18/18,PM2.5,UG/M3,-1.1,7.486979166666668,15.4,2.6004806723589375
02/19/18,OZONE,PPB,0.0,12.864583333333334,38.0,12.267732421761155
02/19/18,PM10,UG/M3,8.0,19.291666666666668,30.0,4.408284361800263
02/19/18,PM2.5,UG/M3,2.0,9.598958333333337,25.3,3.380371267185598
02/20/18,OZONE,PPB,0.0,5.206521739130435,25.0,5.731229359095238
02/20/18,PM10,UG/M3,12.0,24.75,52.0,11.014812161654039
02/20/18,PM2.5,UG/M3,5.1,11.719270833333338,33.5,4.147868119496626
02/21/18,OZONE,PPB,0.0,8.43010752688172,33.0,10.404219304500382
02/21/18,PM10,UG/M3,8.0,27.3125,53.0,15.009857871856529
02/21/18,PM2.5,UG/M3,-0.2,12.370879120879115,30.2,5.4121898731360645
02/22/18,OZONE,PPB,0.0,21.043478260869566,36.0,6.654607663368921
02/22/18,PM2.5,UG/M3,-3.4,4.391515151515152,17.6,3.5608372210349715
02/23/18,OZONE,PPB,3.0,19.75,33.0,6.538952113056197
02/23/18,PM2.5,UG/M3,-2.4,4.8030303030303045,10.3,2.084039939297786
02/24/18,OZONE,PPB,0.0,9.854166666666666,22.0,5.452144274776893
02/24/18,PM2.5,UG/M3,0.0,6.5355421686746995,16.5,3.216925222334181
02/25/18,OZONE,PPB,1.0,17.979166666666668,31.0,7.859260935745825
02/25/18,PM2.5,UG/M3,-4.0,5.04285714285714,17.1,3.8528249442877516
02/26/18,OZONE,PPB,0.0,14.741935483870968,35.0,11.187049214436628
02/26/18,PM2.5,UG/M3,0.7,7.828220858895706,54.6,4.970710623147197
02/27/18,OZONE,PPB,1.0,20.489583333333332,42.0,11.075810334300764
02/27/18,PM2.5,UG/M3,-2.7,5.5082802547770715,14.5,3.0900784527307246
02/28/18,OZONE,PPB,0.0,17.24468085106383,36.0,8.93788140951742
02/28/18,PM2.5,UG/M3,0.2,5.805844155844155,16.9,3.1133328507575517
03/01/18,OZONE,PPB,0.0,15.835164835164836,43.0,12.152058569334148
03/01/18,PM2.5,UG/M3,0.1,11.441614906832294,28.4,4.334679327906093
03/02/18,OZONE,PPB,19.0,31.708333333333332,46.0,6.902198988524811
03/02/18,PM2.5,UG/M3,-0.2,6.247560975609756,52.7,7.223296081748464
03/03/18,OZONE,PPB,23.0,32.114583333333336,38.0,3.5802669458447878
03/03/18,PM2.5,UG/M3,-1.5,4.437579617834396,13.6,2.4877240657424635
03/04/18,OZONE,PPB,26.0,33.0625,41.0,3.1815669757295137
03/04/18,PM2.5,UG/M3,-1.8,3.3426666666666667,17.3,2.2426119319679283
03/05/18,OZONE,PPB,16.0,29.4468085106383,38.0,4.77587355354983
03/05/18,PM2.5,UG/M3,0.1,3.393939393939396,9.7,1.9077089109681886
03/06/18,OZONE,PPB,3.0,25.604395604395606,41.0,7.976185555736274
03/06/18,PM2.5,UG/M3,0.3,4.618902439024391,11.1,2.0085880069925994
03/07/18,OZONE,PPB,17.0,31.541666666666668,43.0,5.471296712781919
03/07/18,PM2.5,UG/M3,-3.6,2.716149068322982,7.1,1.9184271103275594
03/08/18,OZONE,PPB,13.0,25.34375,34.0,4.569528652417352
03/08/18,PM2.5,UG/M3,-1.4,4.805952380952381,12.4,2.4461555412218963
03/09/18,OZONE,PPB,12.0,25.72340425531915,36.0,5.348910562012776
03/09/18,PM2.5,UG/M3,-0.1,5.722289156626506,35.9,3.1083148802316654
03/10/18,OZONE,PPB,21.0,29.729166666666668,41.0,6.815584566451813
03/10/18,PM2.5,UG/M3,1.1,5.277380952380952,12.3,1.9051365293132247
03/11/18,OZONE,PPB,22.0,35.020833333333336,43.0,4.803461836429546
03/11/18,PM2.5,UG/M3,-0.2,4.575,11.0,2.0535568675795743
03/12/18,OZONE,PPB,3.0,26.27173913043478,37.0,7.946390791580661
03/12/18,PM2.5,UG/M3,-2.8,4.21265060240964,9.7,2.1378315744739615
03/13/18,OZONE,PPB,17.0,30.595744680851062,40.0,5.594388795804891
03/13/18,PM2.5,UG/M3,-1.6,3.252694610778442,9.9,2.131174639942639
03/14/18,OZONE,PPB,18.0,30.239583333333332,37.0,3.956991924141277
03/14/18,PM2.5,UG/M3,-1.6,4.7044692737430145,10.5,1.8322890831315222
03/15/18,OZONE,PPB,22.0,33.0,46.0,6.152191671720851
03/15/18,PM2.5,UG/M3,0.6,6.256770833333338,18.2,3.5947104813308517
03/16/18,OZONE,PPB,21.0,32.489583333333336,41.0,4.296864932205112
03/16/18,PM2.5,UG/M3,1.1,7.4999999999999964,16.6,2.760894725001241
03/17/18,OZONE,PPB,26.0,35.583333333333336,45.0,5.1148219430173665
03/17/18,PM2.5,UG/M3,-1.9,4.642408376963352,11.2,2.280058277356082
03/18/18,OZONE,PPB,16.0,36.58888888888889,47.0,6.62459571705941
03/18/18,PM2.5,UG/M3,-0.9,4.086904761904763,10.2,2.294005714557028
03/19/18,OZONE,PPB,0.0,26.736263736263737,46.0,14.925619410065188
03/19/18,PM2.5,UG/M3,-0.6,5.575595238095236,13.1,2.6261124708279846
03/20/18,OZONE,PPB,9.0,24.537634408602152,38.0,5.758847899168698
03/20/18,PM2.5,UG/M3,-0.8,4.444370860927153,9.6,2.060214738373629
03/21/18,OZONE,PPB,11.0,30.177083333333332,40.0,6.126722815350825
03/21/18,PM2.5,UG/M3,-1.8,4.910191082802546,11.2,2.0310785537389826
03/22/18,OZONE,PPB,14.0,33.322916666666664,45.0,6.92135488967095
03/22/18,PM2.5,UG/M3,1.3,5.436309523809526,10.8,1.877073323794989
03/23/18,OZONE,PPB,10.0,31.25,42.0,7.371352800216744
03/23/18,PM2.5,UG/M3,0.9,5.011976047904189,11.8,1.9825079162457475
03/24/18,OZONE,PPB,23.0,36.578947368421055,47.0,6.278261968750926
03/24/18,PM2.5,UG/M3,-1.9,3.9833333333333343,13.8,2.2284407337401664
03/25/18,OZONE,PPB,22.0,34.541666666666664,44.0,4.608725515496988
03/25/18,PM2.5,UG/M3,-0.7,4.7723958333333325,11.5,2.1237175963114954
03/26/18,OZONE,PPB,3.0,30.03191489361702,45.0,11.78339649052403
03/26/18,PM10,UG/M3,11.0,20.0,30.0,6.27162924074226
03/26/18,PM2.5,UG/M3,0.9,5.604102564102564,16.4,2.5220641991190327
03/27/18,OZONE,PPB,0.0,22.477272727272727,39.0,11.097247533569604
03/27/18,PM10,UG/M3,10.0,20.458333333333332,27.0,3.9670289689614955
03/27/18,PM2.5,UG/M3,-2.3,4.970833333333331,15.2,2.4840198572400323
03/28/18,OZONE,PPB,0.0,13.885416666666666,33.0,7.147866507849393
03/28/18,PM10,UG/M3,9.0,23.208333333333332,49.0,11.609513215524984
03/28/18,PM2.5,UG/M3,-4.0,8.188780487804879,29.3,4.709504467460369
03/29/18,OZONE,PPB,0.0,6.333333333333333,36.0,9.021222541338334
03/29/18,PM10,UG/M3,24.0,36.666666666666664,49.0,6.1620625193804734
03/29/18,PM2.5,UG/M3,2.4,12.87761904761905,28.5,4.755799687495055
03/30/18,OZONE,PPB,0.0,13.212765957446809,34.0,10.64770391769177
03/30/18,PM10,UG/M3,17.0,35.333333333333336,48.0,8.380649981812095
03/30/18,PM2.5,UG/M3,-3.5,10.813366336633663,32.8,7.86570549536128
03/31/18,OZONE,PPB,27.0,35.180851063829785,43.0,3.674857223347333
03/31/18,PM2.5,UG/M3,-2.3,3.707894736842106,11.1,2.4903179265114783
04/01/18,OZONE,PPB,16.0,33.53125,43.0,5.48481756161593
04/01/18,PM2.5,UG/M3,0.3,4.552083333333332,13.7,2.065471773583328
04/02/18,OZONE,PPB,15.0,34.7,45.0,7.1586358627695486
04/02/18,PM2.5,UG/M3,-3.3,4.2192708333333355,11.0,2.362489034758527
